note_off         | (59)             | 0            | 21.3021     
note_on          | (61)             | 144          | 21.4896     
note_on          | (64)             | 0            | 21.4896     
note_on          | (56)             | 8            | 21.5000     
note_off         | (61)             | 1864         | 23.9271     
note_off         | (64)             | 0            | 23.9271     
note_off         | (56)             | 8            | 23.9375     
note_on          | (54)             | 36           | 23.9844     
note_on          | (59)             | 4            | 23.9896     
note_on          | (63)             | 0            | 23.9896     
note_on          | (61)             | 764          | 24.9844     
note_off         | (59)             | 4            | 24.9896     
note_off         | (63)             | 0            | 24.9896     
note_on          | (58)             | 0            | 24.9896     
note_off         | (54)             | 684          | 25.8802     
note_off         | (61)             | 76           | 25.9792     
note_on          | (56)             | 4            | 25.9844     
note_on          | (59)             | 0            | 25.9844     
note_on          | (63)             | 4            | 25.9896     
note_off         | (58)             | 32           | 26.0312     
note_off         | (56)             | 1424         | 27.8854     
note_off         | (63)             | 16           | 27.9062     
note_on          | (61)             | 60           | 27.9844     
note_on          | (57)             | 0            | 27.9844     
note_on          | (52)             | 0            | 27.9844     
note_off         | (59)             | 8            | 27.9948     
note_off         | (61)             | 668          | 28.8646     
note_off         | (57)             | 80           | 28.9687     
note_on          | (56)             | 12           | 28.9844     
note_on          | (59)             | 4            | 28.9896     
note_off         | (52)             | 624          | 29.8021     
note_off         | (56)             | 140          | 29.9844     
note_on          | (54)             | 4            | 29.9896     
note_on          | (63)             | 0            | 29.9896     
note_off         | (54)             | 680          | 30.8750     
note_off         | (63)             | 24           | 30.9062     
note_off         | (59)             | 56           | 30.9792     
note_on          | (61)             | 8            | 30.9896     
note_on          | (57)             | 0            | 30.9896     
note_on          | (52)             | 8            | 31.0000     
note_off         | (52)             | 216          | 31.2812     
note_off         | (61)             | 4            | 31.2865     
note_off         | (57)             | 4            | 31.2917     
note_on          | (57)             | 52           | 31.3594     
note_on          | (52)             | 4            | 31.3646     
note_on          | (61)             | 0            | 31.3646     
note_off         | (52)             | 56           | 31.4375     
note_off         | (61)             | 16           | 31.4583     
note_off         | (57)             | 4            | 31.4635     
note_on          | (52)             | 112          | 31.6094     
note_on          | (57)             | 0            | 31.6094     
note_on          | (61)             | 0            | 31.6094     
note_off         | (52)             | 64           | 31.6927     
note_off         | (57)             | 4            | 31.6979     
note_off         | (61)             | 0            | 31.6979     
note_on          | (57)             | 124          | 31.8594     
note_on          | (52)             | 0            | 31.8594     
note_on          | (61)             | 0            | 31.8594     
note_off         | (57)             | 32           | 31.9010     
note_off         | (52)             | 4            | 31.9062     
note_off         | (61)             | 0            | 31.9062     
note_on          | (52)             | 64           | 31.9896     
note_on          | (57)             | 0            | 31.9896     
note_on          | (61)             | 0            | 31.9896     
note_off         | (52)             | 72           | 32.0833     
note_off         | (57)             | 16           | 32.1042     
note_off         | (61)             | 0            | 32.1042     
note_on          | (56)             | 100          | 32.2344     
note_on          | (51)             | 0            | 32.2344     
note_on          | (59)             | 0            | 32.2344     
note_off         | (56)             | 44           | 32.2917     
note_off         | (51)             | 4            | 32.2969     
note_off         | (59)             | 8            | 32.3073     
note_on          | (56)             | 140          | 32.4896     
note_on          | (64)             | 0            | 32.4896     
note_on          | (61)             | 0            | 32.4896     
note_off         | (56)             | 352          | 32.9479     
note_off         | (64)             | 8            | 32.9583     
note_off         | (61)             | 0            | 32.9583     
note_on          | (54)             | 20           | 32.9844     
note_on          | (59)             | 4            | 32.9896     
note_on          | (63)             | 0            | 32.9896     
note_on          | (61)             | 764          | 33.9844     
note_off         | (59)             | 4            | 33.9896     
note_off         | (63)             | 0            | 33.9896     
note_on          | (58)             | 0            | 33.9896     
note_off         | (54)             | 680          | 34.8750     
note_off         | (61)             | 88           | 34.9896     
note_on          | (56)             | 8            | 35.0000     
note_on          | (63)             | 0            | 35.0000     
note_on          | (59)             | 0            | 35.0000     
note_off         | (58)             | 32           | 35.0417     
note_off         | (56)             | 1416         | 36.8854     
note_off         | (63)             | 12           | 36.9010     
note_on          | (61)             | 68           | 36.9896     
note_on          | (57)             | 0            | 36.9896     
note_on          | (52)             | 0            | 36.9896     
note_off         | (59)             | 8            | 37.0000     
note_off         | (61)             | 664          | 37.8646     
note_off         | (57)             | 80           | 37.9687     
note_on          | (56)             | 8            | 37.9792     
note_on          | (59)             | 4            | 37.9844     
note_off         | (52)             | 628          | 38.8021     
note_off         | (56)             | 136          | 38.9792     
note_on          | (54)             | 8            | 38.9896     
note_on          | (63)             | 0            | 38.9896     
note_off         | (54)             | 688          | 39.8854     
note_off         | (63)             | 16           | 39.9062     
note_off         | (59)             | 48           | 39.9687     
note_on          | (52)             | 8            | 39.9792     
note_on          | (57)             | 4            | 39.9844     
